Symbol	Vehicle_2_7_norm
2010107G23Rik	7.991812216
2010111I01Rik	8.313542769
2010300C02Rik	7.187447337
2010315B03Rik	9.751925673
2010320M18Rik	8.517714733
2200002D01Rik	8.414313235
2210011C24Rik	8.740700978
2210013O21Rik	8.505187635
2210015D19Rik	9.398595001
2210016F16Rik	10.9630934
2210016L21Rik	11.00001997
2210018M11Rik	9.852062087
2210039B01Rik	7.176954963
2210404O09Rik	7.488313816
2210408F21Rik	6.979144321
2210408I21Rik	8.667637516
2300009A05Rik	8.689947677
2310001H17Rik	9.029439848
2310003H01Rik	9.420997548
2310007B03Rik	8.933575872
2310009A05Rik	8.517714733
2310009B15Rik	6.9492876
2310010J17Rik	6.737911791
2310011J03Rik	10.28715724
2310014L17Rik	6.488313816
2310015A10Rik	8.558703144
2310022A10Rik	7.719598138
2310022B05Rik	11.29141927
2310030G06Rik	10.2082059
2310033P09Rik	9.018502094
2310035C23Rik	10.76756893
2310036O22Rik	11.52961865
2310039H08Rik	9.481934904
2310045N01Rik	9.67697538
2310047M10Rik	9.218474232
2310057J18Rik	8.479802316
2310057M21Rik	8.208205897
2310061I04Rik	10.88466675
2310061J03Rik	7.298091401
2310067B10Rik	12.24320132
2410002F23Rik	10.09573117
2410004B18Rik	8.606399886
2410004N09Rik	7.680061332
2410006H16Rik	9.273679734
2410015M20Rik	11.88949451
2410016O06Rik	8.432069706
2410017I17Rik	7.248847881
2410089E03Rik	10.20304419
2410127L17Rik	10.30413032
2410131K14Rik	9.210779841
2500004C02Rik	7.860282594
2510002D24Rik	9.490433868
2510003E04Rik	11.21270729
2510009E07Rik	10.63638658
2510039O18Rik	11.60003252
2510049J12Rik	9.000763817
2610001J05Rik	10.54754692
2610002J02Rik	9.636294781
2610002M06Rik	10.22867
2610005L07Rik	10.42321879
2610008E11Rik	9.801730411
2610015P09Rik	9.09294335
2610018G03Rik	7.85370994
2610020H08Rik	8.091254653
2610027K06Rik	6.07892288
2610028H24Rik	6.101290693
2610034B18Rik	10.5352773
2610034M16Rik	6.765423407
2610044O15Rik8	8.208205897
2610203C20Rik	7.82711573
2610203C22Rik	6.248847881
2610301B20Rik	10.51146478
2610306M01Rik	7.936903875
2610318N02Rik	6.9492876
2610507B11Rik	14.40577365
2610507I01Rik	7.513551108
2610528J11Rik	10.96080159
2700029M09Rik	9.166385721
2700046A07Rik	5.326850393
2700046G09Rik	6.924412931
2700049A03Rik	8.791325874
2700054A10Rik	6.625301451
2700060E02Rik	11.85247423
2700062C07Rik	8.590675534
2700081O15Rik	9.405352367
2700089E24Rik	12.07786583
2700094K13Rik	8.09559136
2700097O09Rik	7.970703386
2700099C18Rik	6.873338746
2810001G20Rik	7.554656311
2810002D19Rik	7.967666129
2810004N23Rik	10.38953566
2810006K23Rik	8.90229012
2810008D09Rik	8.660123462
2810013P06Rik	9.425436613
2810021J22Rik	8.317327619
2810025M15Rik	9.731767853
2810029C07Rik	6.997786117
2810032G03Rik	6.418772883
2810047C21Rik1	6.7082795
2810403A07Rik	11.5342501
2810408A11Rik	8.182210688
2810408M09Rik	8.895906503
2810410L24Rik	7.336310723
2810417H13Rik	5.72277907
2810428I15Rik	10.23753257
2810474O19Rik	11.20110349
2900005J15Rik	8.161071921
2900009J06Rik	6.521866376
2900026A02Rik	10.74159126
2900076A07Rik	7.373543629
2900092D14Rik	9.112345882
2900097C17Rik	13.37870328
3000002C10Rik	9.671379917
3010026O09Rik	8.197863953
3110001I22Rik	6.806843335
3110002H16Rik	9.774151172
3110021N24Rik	7.176954963
3110035E14Rik	6.648778488
3110040N11Rik	8.7082795
3110043O21Rik	9.238794217
3110052M02Rik	7.866825439
3110056K07Rik	8.538354499
3110057O12Rik	9.350385908
3110062M04Rik	6.646055815
3110079O15Rik	6.618081691
3110082I17Rik	7.648778488
3110099E03Rik	7.427651034
3632451O06Rik	8.991812216
3830406C13Rik	8.510849917
4430402I18Rik	7.187447337
4632415L05Rik	10.66576267
4632428N05Rik	10.03307228
4632434I11Rik	5.364325099
4732456N10Rik	7.197863953
4732471J01Rik	6.145012071
4732491K20Rik	7.82711573
4831440E17Rik	6.765423407
4833411C07Rik	5.248847881
4833418N02Rik	7.806843335
4833420G17Rik	10.53715311
4833423E24Rik	6.886277802
4833439L19Rik	15.00849607
4921504A21Rik	6.268205785
4921504E06Rik	7.326850393
4921511M17Rik	7.911812894
4921524J17Rik	9.17514635
4921531C22Rik	6.886277802
4930402H24Rik	11.95352007
4930404N11Rik	8.208205897
4930412O13Rik	7.521866376
4930413G21Rik	7.145012071
4930414L22Rik	6.58671752
4930415O20Rik	6.436474885
4930426D05Rik	7.62581734
4930427A07Rik	7.288376246
4930429D17Rik	6.618081691
4930430F08Rik	8.317327619
4930431F12Rik	6.602484836
4930432K21Rik	5.854296273
4930433N12Rik	7.009660218
4930440I19Rik	7.693632724
4930442L01Rik	6.009660218
4930447C04Rik	9.187447337
4930451G09Rik	7.302529081
4930452B06Rik	7.648778488
4930453N24Rik	9.658238818
4930461G14Rik	6.145012071
4930470H14Rik	8.72277907
4930473A02Rik	6.453962311
4930474G06Rik	6.268747439
4930503E14Rik	6.382703628
4930503E24Rik	9.602484836
4930503L19Rik	6.521866376
4930506C21Rik	6.973740643
4930506M07Rik	10.14108579
4930509E16Rik	6.936903875
4930511M06Rik	8.691790201
4930519F09Rik	8.775890406
4930523C07Rik	8.530133992
4930524O08Rik	6.570775976
4930533B01Rik	6.345709421
4930539C22Rik	6.886277802
4930539E08Rik	8.248847881
4930545L23Rik	6.056202804
4930550C14Rik	7.562738657
4930555B11Rik	7.737134363
4930556G01Rik	6.648778488
4930556M19Rik	8.513551108
4930557J02Rik	6.58671752
4930562C15Rik	7.899101842
4930563D23Rik	6.364325099
4930564B18Rik	6.009660218
4930565N06Rik	6.911812894
4930578E11Rik	7.218474232
4930579G24Rik	6.538354499
4930581F22Rik	7.496775395
4930593A02Rik	7.602484836
4930594C11Rik	6.793168398
4930596I21Rik	8.847107205
4931403G20Rik	5.961565929
4931406C07Rik	14.79271837
4931406P16Rik	10.86437535
4931408D14Rik	8.521187023
4931414P19Rik	8.208205897
4931428F04Rik	6.368580849
4931430N09Rik	9.6219547
4931431C16Rik	7.538354499
4932414N04Rik	7.112345882
4932416H05Rik	7.364325099
4932438A13Rik	11.94735964
4933404O12Rik	8.7009747
4933406J08Rik	6.873338746
4933407K13Rik	8.675112636
4933409G03Rik	7.436474885
4933409K07Rik	6.618081691
4933411K20Rik	10.35969365
4933412E12Rik	8.06732799
4933415F23Rik	6.187447337
4933417G07Rik	6.751348222
4933421O10Rik	8.578768767
4933426M11Rik	13.12553535
4933427D14Rik	9.226127805
4933431E20Rik	10.40310343
4933434E20Rik	10.52029022
4933439C10Rik	7.570775976
5031414D18Rik	8.243829807
5031425E22Rik	9.667637516
5031439G07Rik	11.92088028
5330417C22Rik	8.85370994
5330426P16Rik	7.067607567
5430416N02Rik	6.58671752
5430416O09Rik	6.678835722
5430417L22Rik	9.95850613
5430419D17Rik	7.345709421
5430421F17Rik	6.268747439
5430427O19Rik	6.436474885
5430435G22Rik	7.067607567
5530601H04Rik	7.800022069
5730455P16Rik	10.55059809
5730480H06Rik	6.471240303
5730507C01Rik	7.500981515
5730508B09Rik	8.418772883
5730559C18Rik	9.572778329
5830415F09Rik	7.820389866
5830417I10Rik	9.070444726
5830418K08Rik	9.507283053
5830454E08Rik	8.418772883
5830473C10Rik	6.618081691
5930403L14Rik	10.90943809
5930412G12Rik	6.307741571
5930438M14Rik	6.554656311
6030419C18Rik	5.751348222
6030458C11Rik	9.914973235
6330408A02Rik	7.955439827
6330410L21Rik	6.806843335
6330416G13Rik	9.993308012
6330549D23Rik	7.820389866
6430548M08Rik	9.178472594
6430550D23Rik	6.820389866
6430571L13Rik	7.155738477
6430573F11Rik	7.75840298
6530402F18Rik	7.373543629
6720468P15Rik	9.492550809
6820431F20Rik	12.87840689
8030462N17Rik	9.087351502
8430408G22Rik	4.936903875
8430419L09Rik	10.68902494
8430429K09Rik	7.221891218
9030025P20Rik	8.570775976
9030617O03Rik	11.83172164
9030619P08Rik	8.015560819
9030624G23Rik	6.166385721
9030624J02Rik	11.79531367
9130008F23Rik	6.364325099
9130011E15Rik	9.845451789
9130019O22Rik	7.278595225
9130023H24Rik	8.382703628
9130024F11Rik	6.618081691
9130221H12Rik	7.911812894
9130401M01Rik	8.566762914
9230102O04Rik	6.07892288
9230105E05Rik	5.436474885
9230110C19Rik	8.484064343
9230114K14Rik	7.436474885
9330020H09Rik	6.364325099
9330133O14Rik	8.166385721
9330151L19Rik	8.050466434
9430008C03Rik	8.594105577
9430015G10Rik	8.466914454
9430016H08Rik	9.833810382
9430020K01Rik	10.00818129
9430038I01Rik	7.288376246
9430041J12Rik	6.693632724
9430083A17Rik	6.488313816
9430091E24Rik	7.394738783
9530026F06Rik	6.886277802
9530053A07Rik	7.336310723
9530068E07Rik	13.38583899
9530077C05Rik	7.25883197
9530082P21Rik	10.37124451
9630033F20Rik	8.775890406
9830147E19Rik	8.101290693
9930012K11Rik	6.640660279
9930014A18Rik	7.793168398
9930021J03Rik	10.66576267
9930104L06Rik	8.12877143
9930111J21Rik1	7.54652843
A130010J15Rik	8.925418748
A130077B15Rik	11.08805167
A1cf	11.10129069
A230046K03Rik	11.37066916
A230050P20Rik	9.481934904
A2m	9.66950993
A330021E22Rik	9.329221298
A330023F24Rik	9.331588313
A330032B11Rik	7.176954963
A330033J07Rik	7.22867
A330035P11Rik	7.800022069
A330040F15Rik	7.288376246
A430005L14Rik	9.713795559
A430033K04Rik	8.449610287
A430035B10Rik	7.145012071
A430078G23Rik	7.82711573
A430089I19Rik	6.911812894
A430105I19Rik	8.976768336
A430107P09Rik	6.554656311
A4galt	10.15638013
A4gnt	8.139618812
A530016L24Rik	6.72277907
A530032D15Rik	6.554656311
A530054K11Rik	8.837146095
A630001G21Rik	6.009660218
A630007B06Rik	9.490433868
A630020A06	7.056202804
A630023A22Rik	6.382703628
A630066F11Rik	6.570775976
A630072M18Rik	7.82711573
A630076J17Rik	6.779362598
A630089N07Rik	9.873338746
A730006G06Rik	6.268747439
A730008H23Rik	5.633511732
A730017L22Rik	9.85041235
A730098P11Rik	12.14501207
A830010M20Rik	7.007621826
A830018L16Rik	7.179537038
A830080D01Rik	8.598559133
A930001A20Rik	6.307741571
A930001C03Rik	6.117330679
A930004D18Rik	6.985813476
A930007I19Rik	6.737134363
A930015D03Rik	8.03311919
AA388235	6.471240303
AA414768	6.03311919
AA415398	8.021437385
AA465934	9.000763817
AA467197	4.663885381
AA536875	7.648778488
AA986860	9.43867244
AA987161	9.307741571
Aaas	9.307741571
Aacs	12.18155477
Aadac	12.39633549
Aadat	15.73294348
Aaed1	10.7009747
Aagab	11.14702936
Aak1	12.28531116
Aamdc	9.746452288
Aamp	12.93045642
Aar2	10.30289984
Aars	12.25696521
Aars2	9.62581734
Aarsd1	10.3643251
Aasdh	8.943109025
Aasdhppt	10.33040529
Aass	14.54283035
Aatf	10.18483139
Aatk	7.549207195
AB124611	8.151510831
Abat	14.18297336
Abca1	12.2690562
Abca12	8.521866376
Abca13	13.48658898
Abca14	8.341017725
Abca15	7.87982278
Abca16	7.191526599
Abca17	7.62581734
Abca2	11.98543772
Abca3	15.36673177
Abca4	9.75840298
Abca5	10.65635171
Abca6	7.772409838
Abca7	10.56676291
Abca8a	11.01039911
Abca8b	9.084547429
Abca9	9.950828118
Abcb10	10.8830539
Abcb11	8.911812894
Abcb1a	9.811938202
Abcb1b	11.20175087
Abcb4	7.445245094
Abcb5	7.686253194
Abcb6	10.78282645
Abcb7	11.33336103
Abcb8	11.36374698
Abcb9	8.899101842
Abcc1	10.7009747
Abcc10	9.812546538
Abcc12	9.174319903
Abcc2	12.46640175
Abcc3	12.36807723
Abcc4	11.97880835
Abcc5	9.866921434
Abcc6	10.91260363
Abcc8	7.453962311
Abcc9	8.520754107
Abcd1	9.876584406
Abcd2	7.786282012
Abcd3	13.19380391
Abcd4	10.71735879
Abce1	11.79058985
Abcf1	11.98167482
Abcf2	11.07887318
Abcf3	11.18679379
Abcg1	9.837146095
Abcg2	13.77425994
Abcg3	6.806843335
Abcg4	6.648778488
Abhd1	9.462062773
Abhd10	7.82399919
Abhd11	10.47917003
Abhd11os	6.208205897
Abhd12	11.48406434
Abhd13	10.6224283
Abhd14a	10.16181826
Abhd14b	13.46019544
Abhd15	7.238794217
Abhd16a	12.13995648
Abhd17a	11.05046643
Abhd17b	10.62485265
Abhd17c	12.69478237
Abhd2	11.01261354
Abhd3	11.28349402
Abhd4	11.84793367
Abhd5	10.89270407
Abhd6	10.37698545
Abhd8	9.873338746
Abi1	11.45613145
Abi2	8.369787456
Abi3	8.826819171
Abi3bp	9.043883243
Abl1	11.65905233
Abl2	7.67043038
Ablim1	12.53824478
Ablim2	7.941636527
Ablim3	10.31988959
Abr	11.3539996
Abra	6.187447337
Abracl	10.52600611
Abt1	9.7636715
Abtb1	9.981297995
Abtb2	9.519792048
Acaa1a	12.03166413
Acaa1b	12.16870437
Acaa2	12.79702759
Acaca	10.73266366
Acacb	11.02655982
Acad10	11.99890348
Acad11	13.31179346
Acad12	10.29688058
Acad8	11.67278082
Acad9	11.98318116
Acadl	13.38740412
Acadm	15.11118389
Acads	12.31433882
Acadsb	12.98487392
Acadvl	13.74470291
Acan	7.134205316
Acap1	7.409839758
Acap2	11.25820998
Acap3	9.932232435
Acat1	14.25914286
Acat2	11.44688359
Acat3	10.10406244
Acbd3	10.80514104
Acbd4	12.26720263
Acbd5	12.21653478
Acbd6	9.749159169
Accs	8.307100088
Acd	10.35969365
Ace	12.02433163
Ace2	10.37181952
Ace3	6.997786117
Acer2	9.583232298
Acer3	10.23753257
Ache	6.187447337
Acin1	11.82167821
Ackr2	6.633185108
Ackr3	11.31312055
Acly	12.85329743
Acmsd	13.00577479
Acn9	7.307741571
Acnat1	12.93903991
Acnat2	12.63997211
Aco1	13.77719346
Aco2	15.04803955
Acot1	10.71282629
Acot10	9.606399886
Acot11	10.72097457
Acot12	11.22930485
Acot13	11.81954692
Acot2	9.775890406
Acot3	10.36894173
Acot4	11.26565617
Acot6	8.161071921
Acot7	10.74993
Acot8	9.92754582
Acot9	10.77589041
Acox1	15.51063265
Acox2	11.92676132
Acox3	12.70440343
Acoxl	7.155738477
Acp1	11.12296081
Acp2	11.348634
Acp5	11.62366358
Acp6	11.30653882
Acpp	8.895179118
Acrbp	6.99477443
Acsbg1	7.453962311
Acsbg2	6.847107205
Acsf2	11.0562028
Acsf3	11.09920838
Acsl1	13.7568627
Acsl3	10.67457751
Acsl4	12.18809829
Acsl5	12.56525513
Acsl6	8.312599255
Acsm1	11.47070349
Acsm2	15.73363712
Acsm3	6.165969539
Acsm4	5.911812894
Acsm5	11.39972343
Acss1	14.45403021
Acss2	12.43619995
Acss3	9.719106645
Acta2	9.580760065
Actb	14.63979304
Actc1	7.648778488
Actg1	15.4599588
Actg2	7.918126668
Actl6a	10.67511264
Actn1	11.46046583
Actn2	7.03311919
Actn3	6.779362598
Actn4	14.20304419
Actr10	11.09154742
Actr1a	12.03892481
Actr1b	12.28471613
Actr2	13.1690353
Actr3	12.93437034
Actr5	8.933791263
Actr6	8.883053901
Actr8	10.72728046
Acvr1	9.467630606
Acvr1b	10.91655081
Acvr1c	4.007913378
Acvr2a	10.47552766
Acvr2b	7.554656311
Acvrl1	10.2524453
Acy1	12.59990599
Acy3	14.29475919
Acyp1	8.754879913
Acyp2	9.64307237
Ada	7.997786117
Adal	9.630727384
Adam10	12.27951502
Adam11	8.184429738
Adam12	8.203044192
Adam15	11.37488182
Adam17	11.18062405
Adam18	7.166385721
Adam19	9.246323531
Adam1a	7.521866376
Adam22	8.062214595
Adam23	8.273721746
Adam28	9.425496964
Adam3	7.445245094
Adam33	8.648533668
Adam7	7.899101842
Adam8	11.06577787
Adam9	12.33998021
Adamdec1	7.03311919
Adamts1	11.96538158
Adamts10	9.791435517
Adamts12	7.123316999
Adamts13	8.50308764
Adamts14	7.238794217
Adamts15	10.39520441
Adamts16	7.729974571
Adamts18	6.924412931
Adamts2	7.968218143
Adamts20	7.205107764
Adamts3	8.436233465
Adamts4	8.704631723
Adamts5	9.970706583
Adamts6	8.598559133
Adamts7	8.341017725
Adamts8	5.985813476
Adamts9	9.660123462
Adamtsl1	8.326850393
Adamtsl2	10.86519251
Adamtsl3	7.633511732
Adamtsl4	8.521866376
Adamtsl5	6.987613472
Adap1	9.786282012
Adap2	10.52082958
Adar	11.26358752
Adarb1	9.241299928
Adarb2	8.614198257
Adat1	7.899101842
Adat2	7.924412931
Adc	8.87982278
Adck1	9.808519605
Adck2	9.85041235
Adck3	12.50556761
Adck4	10.65729557
Adck5	9.54297385
Adcy1	9.158407664
Adcy10	7.997786117
Adcy2	8.382703628
Adcy3	9.258835125
Adcy4	8.606399886
Adcy5	8.35969365
Adcy6	12.86682544
Adcy7	10.10058173
Adcy9	10.12797363
Adcyap1r1	6.750238029
Add1	12.79834431
Add2	6.021389704
Add3	12.33640571
Adgb	8.182210688
Adh1	12.3588236
Adh5	12.85144121
Adh7	7.562738657
Adhfe1	12.88668769
Adi1	12.67021146
Adig	4.248847881
Adipoq	3.886277802
Adipor1	12.70850718
Adipor2	12.23089075
Adk	12.7929995
Adm	9.09294335
Adm2	8.171680021
Adnp	12.27460267
Adnp2	9.427651034
Ado	10.17827069
Adora1	7.759839623
Adora2a	7.197863953
Adora2b	7.513551108
Adora3	6.382703628
Adpgk	9.602484836
Adprh	9.924412931
Adprhl1	8.243829807
Adprhl2	9.935348409
Adprm	9.389535662
Adra1a	9.203420988
Adra1b	7.084740916
Adra2a	6.436474885
Adra2b	12.87150985
Adrb1	7.021437385
Adrb2	7.602484836
Adrb3	0.07892288
Adrbk1	11.80492684
Adrbk2	10.11509584
Adrm1	11.82585702
Adsl	10.71916782
Adss	12.13149093
Adssl1	8.943109025
Adtrp	11.20271659
Aebp1	12.42099658
Aebp2	11.01827156
Aen	9.684283519
Aes	12.39148345
AF251705	8.719167816
Afap1	10.76103965
Afap1l1	10.08595015
Afap1l2	10.66419327
Aff1	12.026734
Aff2	6.72277907
Aff3	8.513551108
Aff4	12.75972191
Afg3l1	11.58545334
Afg3l2	12.37066916
Afm	11.39915933
Afmid	11.80769373
Aftph	12.49196274
Aga	9.352597981
Agap1	11.92213457
Agap2	7.317327619
Agap3	9.990261195
Agbl2	8.176954963
Agbl3	8.333070003
Agbl4	6.345709421
Agbl5	9.89101896
Ager	6.441617316
Agfg1	10.94078522
Agfg2	9.675495438
Aggf1	11.3906712
Agk	10.00966022
Agl	11.55465631
Agmat	10.78455527
Agmo	9.134205316
Ago1	11.44469852
Ago2	10.58473443
Ago3	8.350385908
Ago4	8.505187635
Agpat1	11.81578387
Agpat2	10.31613284
Agpat3	13.69121547
Agpat4	7.967666129
Agpat5	9.806843335
Agpat6	12.26658425
Agpat9	12.10267723
Agps	12.13047172
Agrn	12.96747589
Agt	12.65067552
Agtpbp1	10.0944395
Agtr1a	11.31074406
Agtrap	13.11337798
Agxt	6.693632724
Agxt2	11.61953529
Ahctf1	11.55161372
Ahcy	13.96452393
Ahcyl1	13.54155295
Ahcyl2	13.1649359
Ahdc1	10.74159126
Ahi1	8.985700756
Ahnak	8.946948759
Ahr	9.1690353
Ahsa1	11.50203879
Ahsa2	8.939293175
AI197445	10.41319617
AI314180	12.26286835
AI314278	12.42626742
AI317395	12.79809776
AI413582	8.800022069
AI414108	6.326850393
AI427809	6.967653286
AI429214	7.967666129
AI450353	6.751348222
AI462493	9.847107205
AI464131	11.76542341
AI467606	8.073276317
AI504432	7.044707165
AI506816	8.95850613
AI507597	7.62581734
AI597479	10.04326375
AI607873	8.908645615
AI661453	10.15840766
AI747448	8.526006106
AI846148	8.277450991
AI848285	7.7009747
AI854703	11.02802004
AI987944	10.16438297
Aida	10.65257007
Aif1	8.911812894
Aif1l	13.35417442
Aifm1	12.65564598
Aifm2	9.488950911
Aifm3	9.042510928
Aig1	9.866825439
Aim1	10.96690501
Aim1l	8.015560819
Aim2	7.373543629
Aimp1	10.56776723
Aimp2	9.452186601
Aip	11.00258692
Airn	6.633511732
Ajuba	10.97070658
AK010878	8.336310723
Ak1	10.02317315
AK129341	10.00225037
Ak2	12.16744359
Ak3	13.12723945
Ak4	13.75372156
Ak5	7.924412931
Ak6	9.768920851
Ak7	8.943109025
Akap1	11.50021193
Akap10	10.63255217
Akap11	11.75752302
Akap12	10.38726191
Akap13	11.87333875
Akap17b	8.775890406
Akap2	13.30422753
Akap5	5.400850975
Akap7	10.0817379
Akap8	11.81659274
Akap8l	10.86682544
Akap9	11.68671552
Akip1	9.192665046
Akirin1	10.41319617
Akirin2	10.50937543
Akna	9.871713174
Akr1a1	16.34261388
Akr1b10	10.64877849
Akr1b3	10.14096902
Akr1b7	6.820389866
Akr1b8	7.641165304
Akr1c12	8.090150135
Akr1c13	8.92754582
Akr1c14	11.87860924
Akr1c18	9.070444726
Akr1c19	11.65587954
Akr1c20	7.663885381
Akr1c21	13.03002543
Akr1cl	4.471240303
Akr1d1	9.076102361
Akr1e1	8.12877143
Akr7a5	13.12246288
Akt1	11.70698467
Akt1s1	10.69869973
Akt2	12.16739696
Akt3	9.921273223
Aktip	12.33807765
Alad	13.39284495
Alas1	12.84694686
Alas2	7.340948839
Alb	7.833810382
Alcam	10.53013399
Aldh16a1	11.5383545
Aldh18a1	7.914942149
Aldh1a1	11.14096902
Aldh1a2	10.57876877
Aldh1a3	6.488313816
Aldh1a7	8.350385908
Aldh1b1	8.458301247
Aldh1l1	15.04290267
Aldh1l2	8.660123462
Aldh2	15.20905098
Aldh3a2	12.64972732
Aldh3b1	10.01850209
Aldh3b2	5.751348222
Aldh4a1	14.42321879
Aldh5a1	11.27429509
Aldh6a1	15.35490185
Aldh7a1	13.98917635
Aldh8a1	13.8261718
Aldh9a1	13.73008672
Aldoa	15.16913238
Aldoart1	11.87901387
Aldoart2	11.19916076
Aldob	17.97934161
Aldoc	9.580760065
Alg1	10.39972343
Alg10b	10.6151701
Alg11	9.565255829
Alg12	9.130015829
Alg13	8.328269587
Alg14	8.806843335
Alg2	10.79402689
Alg3	9.150385243
Alg5	10.7155475
Alg6	8.982804726
Alg8	8.656351708
Alg9	9.607231154
Alk	8.2133492
Alkbh1	8.445245094
Alkbh2	7.307741571
Alkbh3	10.14096902
Alkbh4	8.050466434
Alkbh5	13.82826859
Alkbh6	9.889494515
Alkbh7	8.78235339
Alkbh8	8.554656311
Allc	7.187447337
Alms1	9.09294335
Alms1-ps2	6.22867
Alox12	8.326850393
Alox12e	6.793168398
Alox15	5.570775976
Alox5	6.488313816
Alox5ap	9.000763817
Alox8	6.873338746
Alpk1	8.458301247
Alpk3	6.345709421
Alpl	14.04432991
Alppl2	7.530133992
Als2	10.84544787
Als2cl	10.77704589
Als2cr11	7.554656311
Als2cr12	7.409839758
Alx3	8.278595225
Alyref	9.953904228
Alyref2	7.530133992
Amacr	12.12297541
Ambn	6.847107205
Ambp	7.187447337
Ambra1	11.49096184
Amd1	10.50203879
Amd2	10.49782961
Amdhd2	12.02436672
Amer1	9.117841869
Amer3	7.298091401
Amfr	13.39534585
Amhr2	7.22867
Amica1	7.618081691
Amigo3	6.633511732
Ammecr1	6.847107205
Ammecr1l	12.03079702
Amn	12.3056361
Amn1	8.496775395
Amot	10.19882003
Amotl1	10.30051
Amotl2	12.4257136
Ampd1	7.453962311
Ampd2	10.63083728
Ampd3	10.64068743
